,zipcode,population,pop_density_sq_mile,housing_units,median_home_price,land_area_sq_mile,water_area_sq_mile,occupied_housing_units,median_household_income,median_age,race_per_white,race_per_black_or_aframr,race_per_native_american,race_per_asian,race_per_pacific_islander,race_per_other,race_per_two_or_more,housing_per_owned_w_mortgage,housing_per_owned_free_clear,housing_per_renter_occupied,housing_per_vacant,vacant_per_for_rent,vacant_per_rented_unoccupied,vacant_per_for_sale,vacant_per_sold_unoccupied,vacant_per_seasonal_recreational,vacant_per_migrant_workers,vacant_per_others,edu_per_less_than_hs,edu_per_hs,edu_per_associates,edu_per_bachelors,edu_per_masters,edu_per_professional,edu_per_phd,child_edu_per_enrolled_public,child_edu_per_enrolled_private,child_edu_per_not_enrolled
300,81635,"5,957",20,"3,068","$231,300",290.95,1.27,"2,221","$64,262",35,84.4&percnt,0.3&percnt,2.4&percnt,0.5&percnt,0.1&percnt,9.9&percnt,2.3&percnt,37&percnt,12&percnt,23&percnt,28&percnt,76.6&percnt,0.2&percnt,6.0&percnt,0.5&percnt,5.3&percnt,0.1&percnt,11.2&percnt,12.7&percnt,59.7&percnt,8.3&percnt,14.2&percnt,3.7&percnt,1.2&percnt,0.3&percnt,90.4&percnt,5.1&percnt,4.5&percnt
301,80118,"5,308",39,"2,241","$457,700",136.52,0.11,"2,061","$107,882",49,94.9&percnt,0.5&percnt,0.4&percnt,1.1&percnt,0.1&percnt,1.4&percnt,1.8&percnt,68&percnt,16&percnt,7&percnt,8&percnt,6&percnt,0&percnt,34&percnt,4&percnt,32&percnt,0&percnt,24&percnt,1&percnt,42&percnt,10&percnt,30&percnt,11&percnt,3&percnt,2&percnt,84.5&percnt,11.1&percnt,4.5&percnt
302,80829,"5,476",254,"3,038","$323,400",21.56,0.02,"2,719","$50,745",46,93.6&percnt,1.0&percnt,0.5&percnt,0.9&percnt,0.1&percnt,1.2&percnt,2.8&percnt,35&percnt,16&percnt,39&percnt,11&percnt,33&percnt,2&percnt,14&percnt,2&percnt,33&percnt,0&percnt,16&percnt,5&percnt,40&percnt,5&percnt,26&percnt,15&percnt,5&percnt,5&percnt,62.1&percnt,25.7&percnt,12.3&percnt
303,80808,"6,351",18,"2,620","$185,600",354.36,0.19,"2,315","$51,983",40,90.3&percnt,0.9&percnt,0.9&percnt,0.3&percnt,0.2&percnt,3.3&percnt,4.1&percnt,51&percnt,17&percnt,21&percnt,12&percnt,20&percnt,3&percnt,15&percnt,2&percnt,4&percnt,1&percnt,55&percnt,5.9&percnt,65.2&percnt,11.2&percnt,12.8&percnt,4.8&percnt,0.1&percnt,0.0&percnt,86.4&percnt,3.2&percnt,10.4&percnt
304,80106,"4,232",24,"1,635","$354,600",175.77,0.10,"1,549","$97,321",45,94.4&percnt,1.3&percnt,0.8&percnt,0.9&percnt,0.0&percnt,1.0&percnt,1.7&percnt,71&percnt,14&percnt,10&percnt,5&percnt,5&percnt,0&percnt,40&percnt,5&percnt,20&percnt,0&percnt,31&percnt,4&percnt,45&percnt,11&percnt,28&percnt,9&percnt,1&percnt,2&percnt,68.3&percnt,26.9&percnt,4.8&percnt
305,81657,"5,581",50,"7,611","$625,500",111.20,0.22,"2,720","$73,170",35,93.5&percnt,0.6&percnt,0.5&percnt,1.7&percnt,0.0&percnt,2.6&percnt,1.1&percnt,12&percnt,6&percnt,18&percnt,64&percnt,11.2&percnt,0.2&percnt,2.3&percnt,0.3&percnt,82.9&percnt,0.0&percnt,3.0&percnt,1&percnt,34&percnt,6&percnt,43&percnt,10&percnt,6&percnt,1&percnt,68&percnt,28&percnt,4&percnt
306,80102,"5,514",19,"2,084","$244,300",296.98,1.64,"1,937","$62,723",40,90.0&percnt,1.1&percnt,0.7&percnt,0.7&percnt,0.2&percnt,4.8&percnt,2.6&percnt,65&percnt,13&percnt,15&percnt,7&percnt,16.3&percnt,0.0&percnt,26.5&percnt,8.2&percnt,6.8&percnt,0.7&percnt,41.5&percnt,9.5&percnt,58.2&percnt,10.6&percnt,17.9&percnt,2.9&percnt,0.3&percnt,0.5&percnt,81.1&percnt,12.2&percnt,6.6&percnt
307,81425,"5,424",14,"2,035","$186,700",383.41,0.17,"1,898","$37,446",38,78.2&percnt,0.4&percnt,1.2&percnt,0.5&percnt,0.1&percnt,17.1&percnt,2.6&percnt,42&percnt,24&percnt,28&percnt,7&percnt,24&percnt,2&percnt,12&percnt,3&percnt,17&percnt,3&percnt,39&percnt,22.3&percnt,53.6&percnt,11.4&percnt,7.6&percnt,3.8&percnt,1.1&percnt,0.2&percnt,87&percnt,7&percnt,5&percnt
308,81621,"5,914",27,"2,870","$552,200",222.37,1.18,"2,376","$71,523",37,83.8&percnt,0.6&percnt,0.4&percnt,1.3&percnt,0.1&percnt,12.0&percnt,1.9&percnt,42&percnt,12&percnt,29&percnt,17&percnt,22.5&percnt,0.6&percnt,7.3&percnt,0.6&percnt,61.1&percnt,0.2&percnt,7.7&percnt,12.5&percnt,32.2&percnt,8.1&percnt,36.2&percnt,9.4&percnt,1.3&percnt,0.3&percnt,84&percnt,5&percnt,11&percnt
309,81067,"5,670",19,"2,675","$92,400",292.13,2.88,"2,340","$28,212",43,76.1&percnt,0.4&percnt,2.0&percnt,1.2&percnt,0.0&percnt,16.6&percnt,3.7&percnt,32&percnt,24&percnt,31&percnt,13&percnt,14.3&percnt,0.6&percnt,14.0&percnt,7.8&percnt,5.1&percnt,3.0&percnt,55.2&percnt,21.8&percnt,52.3&percnt,9.2&percnt,12.1&percnt,3.8&percnt,0.5&percnt,0.2&percnt,87&percnt,4&percnt,9&percnt
310,80136,"4,834",24,"1,840","$215,800",202.29,0.54,"1,738","$74,816",39,93.0&percnt,1.0&percnt,0.7&percnt,0.5&percnt,0.0&percnt,2.5&percnt,2.1&percnt,65&percnt,13&percnt,16&percnt,6&percnt,21&percnt,2&percnt,31&percnt,4&percnt,11&percnt,0&percnt,31&percnt,5.3&percnt,65.6&percnt,9.5&percnt,14.9&percnt,4.2&percnt,0.3&percnt,0.3&percnt,93.8&percnt,2.6&percnt,3.7&percnt
311,80642,"4,309",45,"1,274","$281,000",95.01,1.43,"1,181","$77,232",40,77.4&percnt,2.4&percnt,9.2&percnt,0.9&percnt,0.3&percnt,7.9&percnt,1.9&percnt,59&percnt,14&percnt,20&percnt,7&percnt,17&percnt,2&percnt,27&percnt,8&percnt,10&percnt,2&percnt,34&percnt,14&percnt,60&percnt,6&percnt,15&percnt,3&percnt,1&percnt,1&percnt,85.4&percnt,10.9&percnt,3.7&percnt
312,81526,"5,321",103,"2,432","$233,100",51.82,0.73,"2,267","$58,768",47,91.2&percnt,0.2&percnt,1.8&percnt,0.7&percnt,0.2&percnt,4.1&percnt,1.9&percnt,43&percnt,24&percnt,26&percnt,7&percnt,34&percnt,2&percnt,13&percnt,1&percnt,20&percnt,7&percnt,24&percnt,8&percnt,59&percnt,7&percnt,18&percnt,6&percnt,1&percnt,1&percnt,91&percnt,8&percnt,1&percnt
313,81413,"5,243",25,"3,008","$209,900",210.46,2.56,"2,391","$38,778",53,94.9&percnt,0.2&percnt,0.7&percnt,0.4&percnt,0.1&percnt,2.2&percnt,1.5&percnt,36&percnt,27&percnt,16&percnt,21&percnt,7.0&percnt,0.0&percnt,7.9&percnt,0.6&percnt,64.0&percnt,2.1&percnt,18.3&percnt,5&percnt,62&percnt,10&percnt,14&percnt,7&percnt,1&percnt,2&percnt,84&percnt,11&percnt,5&percnt
314,81435,"4,965",37,"5,085","$623,300",133.84,0.43,"2,409","$69,432",37,92.0&percnt,0.5&percnt,0.8&percnt,0.9&percnt,0.0&percnt,4.0&percnt,1.8&percnt,18&percnt,5&percnt,25&percnt,53&percnt,17.6&percnt,0.6&percnt,7.2&percnt,0.2&percnt,71.6&percnt,0.0&percnt,2.8&percnt,3&percnt,32&percnt,4&percnt,46&percnt,11&percnt,3&percnt,1&percnt,75&percnt,16&percnt,9&percnt
315,81652,"4,904",55,"1,890","$252,700",89.00,0.61,"1,747","$51,937",36,85.9&percnt,0.3&percnt,0.8&percnt,0.4&percnt,0.1&percnt,10.1&percnt,2.5&percnt,59&percnt,14&percnt,19&percnt,8&percnt,35.0&percnt,0.7&percnt,26.6&percnt,2.1&percnt,13.3&percnt,2.1&percnt,20.3&percnt,9.2&percnt,62.1&percnt,9.7&percnt,14.4&percnt,4.5&percnt,0.0&percnt,0.2&percnt,77&percnt,10&percnt,13&percnt
316,81054,"5,134",5,"1,809","$68,500",954.39,19.23,"1,477","$35,276",39,78&percnt,8&percnt,2&percnt,1&percnt,0&percnt,8&percnt,2&percnt,26&percnt,27&percnt,29&percnt,18&percnt,27.7&percnt,2.1&percnt,8.4&percnt,8.1&percnt,5.1&percnt,0.3&percnt,48.2&percnt,20.0&percnt,64.0&percnt,7.0&percnt,6.2&percnt,2.5&percnt,0.2&percnt,0.0&percnt,87.3&percnt,0.3&percnt,12.4&percnt
317,80422,"4,326",33,"2,738","$284,000",129.15,0.37,"1,914","$64,577",45,95.6&percnt,0.3&percnt,0.5&percnt,1.0&percnt,0.2&percnt,0.6&percnt,1.9&percnt,47&percnt,11&percnt,12&percnt,30&percnt,2.5&percnt,0.7&percnt,6.6&percnt,2.2&percnt,80.8&percnt,0.0&percnt,7.2&percnt,5&percnt,55&percnt,11&percnt,17&percnt,10&percnt,1&percnt,1&percnt,92&percnt,1&percnt,7&percnt
318,80530,"3,790","1,993","1,420","$167,100",1.90,0.00,"1,356","$59,721",34,86.3&percnt,0.6&percnt,0.4&percnt,0.8&percnt,0.0&percnt,8.6&percnt,3.2&percnt,69&percnt,12&percnt,15&percnt,5&percnt,9&percnt,0&percnt,33&percnt,8&percnt,6&percnt,0&percnt,44&percnt,9.0&percnt,56.4&percnt,8.2&percnt,24.4&percnt,1.8&percnt,0.0&percnt,0.2&percnt,91.7&percnt,2.7&percnt,5.6&percnt
319,80759,"4,698",7,"2,014","$131,000",645.36,0.28,"1,830","$40,949",37,84.2&percnt,0.2&percnt,0.4&percnt,0.2&percnt,0.0&percnt,14.0&percnt,1.0&percnt,37&percnt,25&percnt,30&percnt,9&percnt,18&percnt,2&percnt,14&percnt,10&percnt,9&percnt,0&percnt,48&percnt,14.3&percnt,56.7&percnt,8.7&percnt,15.4&percnt,4.5&percnt,0.4&percnt,0.0&percnt,86&percnt,3&percnt,11&percnt
320,80540,"4,461",28,"2,531","$368,000",158.26,0.45,"1,957","$80,997",47,94.7&percnt,0.3&percnt,0.3&percnt,1.3&percnt,0.0&percnt,1.5&percnt,2.0&percnt,46&percnt,17&percnt,14&percnt,23&percnt,4.5&percnt,0.3&percnt,6.1&percnt,0.9&percnt,80.7&percnt,0.5&percnt,7.0&percnt,0.7&percnt,34.5&percnt,8.6&percnt,32.2&percnt,18.0&percnt,1.9&percnt,4.1&percnt,72&percnt,18&percnt,11&percnt
321,80807,"5,304",7,"1,968","$133,300",728.62,0.37,"1,773","$45,655",38,85.0&percnt,4.1&percnt,0.9&percnt,0.5&percnt,0.1&percnt,7.8&percnt,1.5&percnt,32&percnt,30&percnt,28&percnt,10&percnt,29&percnt,1&percnt,10&percnt,3&percnt,10&percnt,2&percnt,46&percnt,16&percnt,60&percnt,10&percnt,8&percnt,3&percnt,2&percnt,0&percnt,79&percnt,10&percnt,11&percnt
322,81323,"4,409",6,"2,581","$242,200",715.46,8.69,"1,927","$48,500",49,92.8&percnt,0.2&percnt,2.2&percnt,0.2&percnt,0.1&percnt,2.0&percnt,2.4&percnt,32&percnt,27&percnt,16&percnt,25&percnt,5.2&percnt,0.5&percnt,5.2&percnt,1.4&percnt,77.1&percnt,0.2&percnt,10.6&percnt,9&percnt,54&percnt,8&percnt,18&percnt,9&percnt,1&percnt,1&percnt,87&percnt,6&percnt,7&percnt
323,80443,"3,676",35,"5,208","$492,400",104.03,3.87,"1,713","$69,762",40,93.6&percnt,0.7&percnt,0.4&percnt,1.3&percnt,0.2&percnt,2.4&percnt,1.4&percnt,16&percnt,6&percnt,11&percnt,67&percnt,6.8&percnt,0.3&percnt,2.1&percnt,0.4&percnt,86.3&percnt,0.0&percnt,4.1&percnt,3&percnt,36&percnt,7&percnt,27&percnt,20&percnt,1&percnt,6&percnt,75&percnt,12&percnt,14&percnt
324,81089,"4,602",7,"2,727","$98,500",691.97,1.80,"2,099","$29,054",50,79.7&percnt,0.6&percnt,4.1&percnt,0.4&percnt,0.2&percnt,11.3&percnt,3.7&percnt,29&percnt,24&percnt,23&percnt,23&percnt,12.9&percnt,0.0&percnt,9.6&percnt,0.6&percnt,28.8&percnt,0.2&percnt,47.9&percnt,18.8&percnt,57.3&percnt,4.7&percnt,11.1&percnt,6.4&percnt,1.1&percnt,0.6&percnt,84.0&percnt,6.2&percnt,9.8&percnt
325,81328,"4,069",11,"2,206","$237,400",365.22,1.48,"1,765","$49,250",48,91.9&percnt,0.1&percnt,3.0&percnt,0.4&percnt,0.1&percnt,2.7&percnt,1.6&percnt,38&percnt,23&percnt,19&percnt,20&percnt,7.9&percnt,0.2&percnt,8.2&percnt,1.6&percnt,63.5&percnt,0.2&percnt,18.4&percnt,7&percnt,40&percnt,9&percnt,24&percnt,14&percnt,1&percnt,4&percnt,93.3&percnt,0.0&percnt,6.7&percnt
326,80116,"3,942",46,"1,614","$491,100",86.44,0.09,"1,522","$99,712",50,96.0&percnt,0.4&percnt,0.6&percnt,0.8&percnt,0.0&percnt,1.0&percnt,1.2&percnt,66&percnt,21&percnt,8&percnt,6&percnt,8&percnt,0&percnt,28&percnt,0&percnt,22&percnt,0&percnt,42&percnt,4&percnt,44&percnt,4&percnt,31&percnt,13&percnt,2&percnt,2&percnt,83.8&percnt,10.1&percnt,6.1&percnt
327,80651,"4,176",44,"1,650","$190,000",95.20,0.84,"1,508","$60,082",37,78.6&percnt,0.3&percnt,0.4&percnt,0.7&percnt,0.2&percnt,17.4&percnt,2.5&percnt,48&percnt,17&percnt,26&percnt,9&percnt,23.2&percnt,0.7&percnt,28.2&percnt,6.3&percnt,8.5&percnt,4.2&percnt,28.9&percnt,20.0&percnt,55.4&percnt,5.3&percnt,13.1&percnt,4.2&percnt,0.8&percnt,1.3&percnt,79&percnt,12&percnt,9&percnt
328,80135,"3,833",12,"1,908","$452,300",329.27,1.62,"1,548","$110,694",50,95.9&percnt,0.4&percnt,0.3&percnt,1.0&percnt,0.0&percnt,0.5&percnt,1.8&percnt,51&percnt,19&percnt,11&percnt,19&percnt,5.3&percnt,0.3&percnt,7.2&percnt,1.9&percnt,61.7&percnt,0.0&percnt,23.6&percnt,4.6&percnt,48.0&percnt,8.9&percnt,24.6&percnt,11.9&percnt,0.7&percnt,1.3&percnt,82.8&percnt,14.8&percnt,2.4&percnt
329,80643,"3,011",14,"1,194","$233,300",209.15,1.27,"1,097","$56,827",40,92.1&percnt,0.5&percnt,0.7&percnt,0.6&percnt,0.0&percnt,3.4&percnt,2.7&percnt,58&percnt,14&percnt,19&percnt,8&percnt,12&percnt,1&percnt,23&percnt,4&percnt,8&percnt,3&percnt,48&percnt,17.0&percnt,63.3&percnt,7.2&percnt,9.2&percnt,3.2&percnt,0.1&percnt,0.0&percnt,90.5&percnt,3.1&percnt,6.4&percnt
330,81240,"4,323",29,"1,905","$178,500",148.72,0.19,"1,740","$43,935",47,94.7&percnt,0.4&percnt,1.1&percnt,0.4&percnt,0.0&percnt,1.1&percnt,2.3&percnt,53&percnt,23&percnt,15&percnt,9&percnt,16&percnt,2&percnt,18&percnt,4&percnt,17&percnt,0&percnt,44&percnt,9&percnt,64&percnt,10&percnt,12&percnt,4&percnt,1&percnt,0&percnt,89.6&percnt,5.6&percnt,4.7&percnt
331,81428,"3,701",17,"1,907","$189,700",219.34,0.45,"1,615","$52,782",48,95.0&percnt,0.6&percnt,1.2&percnt,0.3&percnt,0.1&percnt,1.4&percnt,1.4&percnt,36&percnt,27&percnt,22&percnt,15&percnt,9.2&percnt,0.0&percnt,8.9&percnt,2.4&percnt,47.6&percnt,0.3&percnt,31.5&percnt,9.2&percnt,61.1&percnt,5.4&percnt,15.6&percnt,7.2&percnt,1.3&percnt,0.1&percnt,88.3&percnt,6.6&percnt,5.1&percnt
332,80648,"1,001",7,424,"$272,300",153.83,0.03,379,"$64,375",41,92.1&percnt,0.2&percnt,0.8&percnt,0.2&percnt,0.0&percnt,4.5&percnt,2.2&percnt,59&percnt,17&percnt,14&percnt,11&percnt,9&percnt,0&percnt,38&percnt,20&percnt,9&percnt,0&percnt,24&percnt,7.3&percnt,63.3&percnt,10.7&percnt,17.0&percnt,1.4&percnt,0.0&percnt,0.3&percnt,93&percnt,3&percnt,4&percnt
333,80864,"1,325",5,614,"$180,400",248.72,0.00,490,"$48,000",40,91.8&percnt,1.4&percnt,1.0&percnt,0.1&percnt,0.0&percnt,1.9&percnt,3.8&percnt,50&percnt,18&percnt,12&percnt,20&percnt,11&percnt,0&percnt,13&percnt,4&percnt,10&percnt,1&percnt,60&percnt,10.1&percnt,57.8&percnt,17.7&percnt,8.4&percnt,5.7&percnt,0.1&percnt,0.1&percnt,82&percnt,5&percnt,13&percnt
334,81654,"1,391",16,754,"$826,000",88.24,0.34,578,"$54,844",44,90.2&percnt,0.4&percnt,0.7&percnt,0.3&percnt,0.0&percnt,6.8&percnt,1.6&percnt,41&percnt,16&percnt,20&percnt,23&percnt,5.7&percnt,1.1&percnt,12.5&percnt,0.6&percnt,65.9&percnt,0.0&percnt,14.2&percnt,13&percnt,36&percnt,4&percnt,35&percnt,5&percnt,4&percnt,4&percnt,35&percnt,43&percnt,22&percnt
335,81047,"1,559",3,773,"$87,100",597.36,2.35,604,"$38,704",43,80.1&percnt,0.0&percnt,1.1&percnt,0.3&percnt,0.0&percnt,16.0&percnt,2.5&percnt,28&percnt,32&percnt,18&percnt,22&percnt,6.5&percnt,0.6&percnt,3.6&percnt,4.7&percnt,7.7&percnt,1.2&percnt,75.7&percnt,21.9&percnt,51.6&percnt,10.9&percnt,11.7&percnt,3.0&percnt,0.7&percnt,0.2&percnt,82&percnt,1&percnt,16&percnt
336,81225,952,12,"1,690","$396,200",82.06,0.10,468,"$51,758",38,96.4&percnt,0.0&percnt,0.7&percnt,0.5&percnt,0.0&percnt,0.7&percnt,1.6&percnt,13&percnt,4&percnt,10&percnt,72&percnt,8&percnt,0&percnt,2&percnt,0&percnt,88&percnt,0&percnt,2&percnt,1.6&percnt,17.6&percnt,4.4&percnt,59.7&percnt,13.1&percnt,2.9&percnt,0.6&percnt,100&percnt,0&percnt,0&percnt
337,80813,"2,055",19,"1,397","$113,400",110.18,0.53,914,"$37,604",49,92.7&percnt,0.7&percnt,1.3&percnt,0.6&percnt,0.1&percnt,2.4&percnt,2.2&percnt,31&percnt,12&percnt,23&percnt,35&percnt,6.6&percnt,1.0&percnt,6.8&percnt,0.8&percnt,68.3&percnt,0.6&percnt,15.7&percnt,10.2&percnt,60.7&percnt,9.8&percnt,16.0&percnt,3.1&percnt,0.1&percnt,0.0&percnt,88&percnt,7&percnt,5&percnt
338,80454,"1,224",285,620,"$324,600",4.29,0.00,549,"$80,750",48,96.5&percnt,0.2&percnt,0.3&percnt,0.4&percnt,0.0&percnt,1.1&percnt,1.5&percnt,57&percnt,18&percnt,13&percnt,11&percnt,13&percnt,0&percnt,14&percnt,3&percnt,42&percnt,0&percnt,28&percnt,3&percnt,37&percnt,13&percnt,32&percnt,9&percnt,4&percnt,3&percnt,92&percnt,8&percnt,0&percnt
339,81624,"1,537",3,788,"$234,400",557.92,1.68,534,"$49,554",39,91.5&percnt,2.3&percnt,1.5&percnt,0.2&percnt,0.1&percnt,2.5&percnt,1.8&percnt,33&percnt,19&percnt,15&percnt,32&percnt,5.1&percnt,0.4&percnt,6.3&percnt,0.4&percnt,68.1&percnt,0.0&percnt,19.7&percnt,11.1&percnt,60.8&percnt,7.8&percnt,13.1&percnt,6.3&percnt,0.0&percnt,0.8&percnt,91&percnt,2&percnt,7&percnt
340,81023,"1,236",10,829,"$194,200",126.03,0.11,561,"$53,424",53,95.9&percnt,0.2&percnt,1.1&percnt,0.1&percnt,0.0&percnt,1.4&percnt,1.4&percnt,36&percnt,23&percnt,8&percnt,32&percnt,1.9&percnt,0.0&percnt,8.6&percnt,1.1&percnt,71.3&percnt,0.4&percnt,16.8&percnt,9&percnt,47&percnt,10&percnt,25&percnt,6&percnt,1&percnt,2&percnt,77&percnt,19&percnt,4&percnt
341,81131,"1,189",4,979,"$220,500",313.69,0.24,664,"$38,568",54,91.1&percnt,0.2&percnt,1.6&percnt,3.1&percnt,0.1&percnt,1.4&percnt,2.5&percnt,28&percnt,22&percnt,18&percnt,32&percnt,4&percnt,1&percnt,14&percnt,1&percnt,61&percnt,0&percnt,19&percnt,3&percnt,38&percnt,5&percnt,33&percnt,16&percnt,4&percnt,2&percnt,76&percnt,6&percnt,18&percnt
342,80478,"1,606",38,"1,143","$562,500",41.72,0.16,663,"$86,996",43,94.2&percnt,0.8&percnt,0.5&percnt,2.4&percnt,0.0&percnt,0.8&percnt,1.3&percnt,34&percnt,11&percnt,13&percnt,42&percnt,4.4&percnt,0.0&percnt,3.5&percnt,0.6&percnt,85.6&percnt,0.0&percnt,5.8&percnt,0&percnt,42&percnt,15&percnt,38&percnt,5&percnt,0&percnt,0&percnt,65&percnt,35&percnt,0&percnt
343,81152,"1,434",3,"1,048","$93,100",440.69,1.72,664,"$24,087",49,65.1&percnt,0.8&percnt,3.4&percnt,0.3&percnt,0.0&percnt,25.8&percnt,4.5&percnt,15&percnt,30&percnt,18&percnt,37&percnt,4.9&percnt,0.5&percnt,2.3&percnt,1.3&percnt,44.3&percnt,0.0&percnt,46.6&percnt,26&percnt,53&percnt,4&percnt,6&percnt,12&percnt,0&percnt,0&percnt,91&percnt,0&percnt,9&percnt
344,81525,871,7,378,"$279,200",119.21,0.02,333,"$68,250",43,96.2&percnt,0.2&percnt,0.3&percnt,0.5&percnt,0.0&percnt,1.1&percnt,1.6&percnt,53&percnt,20&percnt,15&percnt,12&percnt,31&percnt,0&percnt,29&percnt,2&percnt,4&percnt,0&percnt,33&percnt,8&percnt,55&percnt,14&percnt,15&percnt,4&percnt,4&percnt,0&percnt,68&percnt,8&percnt,24&percnt
345,81324,"1,387",3,718,"$109,400",408.31,0.00,589,"$39,479",94,92.5&percnt,0.1&percnt,2.7&percnt,0.1&percnt,0.1&percnt,1.7&percnt,2.7&percnt,27&percnt,40&percnt,15&percnt,18&percnt,5.4&percnt,3.1&percnt,7.8&percnt,0.8&percnt,37.2&percnt,0.0&percnt,45.7&percnt,12.9&percnt,65.0&percnt,7.0&percnt,11.0&percnt,3.8&percnt,0.2&percnt,0.0&percnt,86&percnt,0&percnt,14&percnt
346,81141,"1,318",31,572,"$107,100",43.07,0.01,492,"$43,854",35,86.3&percnt,0.3&percnt,1.1&percnt,0.3&percnt,0.0&percnt,9.9&percnt,2.0&percnt,34&percnt,37&percnt,15&percnt,14&percnt,8&percnt,0&percnt,1&percnt,1&percnt,24&percnt,0&percnt,66&percnt,10&percnt,62&percnt,8&percnt,14&percnt,5&percnt,0&percnt,0&percnt,89.7&percnt,0.0&percnt,10.3&percnt
347,80705,884,"2,835",348,"$82,800",0.31,0.00,305,"$27,563",33,71.8&percnt,0.5&percnt,0.5&percnt,0.0&percnt,0.1&percnt,24.8&percnt,2.4&percnt,37&percnt,18&percnt,33&percnt,12&percnt,28&percnt,0&percnt,14&percnt,2&percnt,2&percnt,5&percnt,49&percnt,35&percnt,52&percnt,6&percnt,5&percnt,1&percnt,0&percnt,0&percnt,91.4&percnt,0.0&percnt,8.6&percnt
348,81236,"1,017",5,"1,208","$338,700",192.85,0.32,499,"$61,375",58,95.5&percnt,0.0&percnt,1.5&percnt,1.0&percnt,0.1&percnt,1.1&percnt,0.9&percnt,19&percnt,17&percnt,6&percnt,59&percnt,1.4&percnt,0.3&percnt,1.7&percnt,1.0&percnt,91.0&percnt,0.3&percnt,4.4&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
349,80928,"1,202",4,489,"$157,600",328.78,0.05,432,"$55,368",38,89.6&percnt,2.7&percnt,1.2&percnt,0.4&percnt,0.2&percnt,2.9&percnt,3.0&percnt,59&percnt,15&percnt,15&percnt,12&percnt,7&percnt,0&percnt,23&percnt,5&percnt,9&percnt,0&percnt,56&percnt,14.2&percnt,53.3&percnt,19.1&percnt,7.4&percnt,5.2&percnt,0.4&percnt,0.4&percnt,93&percnt,5&percnt,2&percnt
350,81223,"1,639",4,"1,477","$171,000",398.84,0.01,780,"$38,039",55,95.1&percnt,0.2&percnt,1.5&percnt,0.6&percnt,0.0&percnt,1.2&percnt,1.5&percnt,31&percnt,16&percnt,6&percnt,47&percnt,2&percnt,0&percnt,4&percnt,2&percnt,73&percnt,0&percnt,18&percnt,7&percnt,58&percnt,10&percnt,19&percnt,4&percnt,0&percnt,1&percnt,100&percnt,0&percnt,0&percnt
351,80810,"1,127",2,554,"$85,400",533.48,0.11,489,"$43,750",44,94.5&percnt,0.0&percnt,0.7&percnt,0.7&percnt,0.0&percnt,3.0&percnt,1.1&percnt,29&percnt,37&percnt,22&percnt,12&percnt,11&percnt,2&percnt,11&percnt,0&percnt,3&percnt,0&percnt,74&percnt,14.9&percnt,50.9&percnt,13.5&percnt,14.3&percnt,6.2&percnt,0.0&percnt,0.3&percnt,81&percnt,16&percnt,3&percnt
352,81415,"1,612",6,876,"$222,500",278.82,1.53,689,"$37,917",48,95.2&percnt,0.0&percnt,0.9&percnt,0.2&percnt,0.1&percnt,1.9&percnt,1.9&percnt,38&percnt,26&percnt,15&percnt,21&percnt,5&percnt,0&percnt,9&percnt,1&percnt,54&percnt,0&percnt,32&percnt,6&percnt,77&percnt,4&percnt,10&percnt,2&percnt,0&percnt,2&percnt,97&percnt,3&percnt,0&percnt
353,80480,"1,300",1,"1,155","$121,700","1,521.02",7.01,597,"$43,005",46,92.0&percnt,0.0&percnt,1.3&percnt,0.1&percnt,0.0&percnt,5.4&percnt,1.2&percnt,15&percnt,19&percnt,18&percnt,48&percnt,4.1&percnt,0.0&percnt,3.6&percnt,0.5&percnt,78.0&percnt,0.0&percnt,13.8&percnt,12&percnt,61&percnt,4&percnt,17&percnt,4&percnt,1&percnt,1&percnt,91.4&percnt,2.0&percnt,6.6&percnt
354,80105,"1,171",2,563,"$187,500",498.67,2.01,477,"$56,250",43,94.8&percnt,0.7&percnt,1.0&percnt,0.6&percnt,0.2&percnt,0.6&percnt,2.1&percnt,45&percnt,20&percnt,19&percnt,15&percnt,15&percnt,0&percnt,26&percnt,1&percnt,17&percnt,0&percnt,41&percnt,9.3&percnt,67.7&percnt,9.1&percnt,10.3&percnt,3.1&percnt,0.0&percnt,0.4&percnt,73&percnt,16&percnt,11&percnt
355,80611,659,2,294,"$218,100",384.61,0.20,245,"$56,875",41,95.9&percnt,0.2&percnt,1.1&percnt,0.3&percnt,0.0&percnt,1.2&percnt,1.4&percnt,49&percnt,17&percnt,17&percnt,17&percnt,18&percnt,2&percnt,22&percnt,4&percnt,18&percnt,0&percnt,35&percnt,9&percnt,64&percnt,7&percnt,14&percnt,4&percnt,2&percnt,0&percnt,91&percnt,8&percnt,2&percnt
356,80836,"1,157",3,551,"$118,500",379.58,0.09,465,"$43,750",37,94.4&percnt,0.2&percnt,0.4&percnt,0.8&percnt,0.1&percnt,3.2&percnt,1.0&percnt,35&percnt,27&percnt,22&percnt,16&percnt,36&percnt,1&percnt,9&percnt,1&percnt,7&percnt,2&percnt,43&percnt,18.4&percnt,60.7&percnt,9.2&percnt,6.8&percnt,4.7&percnt,0.3&percnt,0.0&percnt,94&percnt,0&percnt,6&percnt
